player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Patrick Ojeaga,36975,DI,TEXAS,1,0,0,,0,0,311,,49.7,69.8,60.0,56.7,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,
Shahid Bellamy,36980,DI,C MICHIGAN,1,1,0,,0,0,134,,74.9,70.1,,71.8,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,7,0,1,1,0,0,0,0,0,
Jason Smith,37007,DI,MARSHALL,12,7,4,,0,0,214,59.4,60.6,28.2,64.6,60.3,69.1,1,3,0,,6.7,1,0,3,0.0,0,1,0,0,2,459,458,60,397,0,1,0,1,214,243,0,3,7,0,5,0,0,0,
Frank Umu,37056,DI,COLORADO,2,1,0,,0,0,143,,60.2,73.7,54.3,66.8,70.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,20,20,0,0,0,20,0,0,16,4,0,0,0,0,0,0,0,0,
Lamarr Davis,37074,DI,TOLEDO,3,1,0,,0,0,316,,60.5,73.3,57.4,61.6,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,3,12,0,0,0,0,7,8,0,2,2,0,0,0,0,0,
Brody Barrett,37128,DI,APP STATE,7,0,0,,1,0,108,,51.1,0.0,54.2,62.5,,0,1,0,,,0,0,1,0.0,0,0,0,0,0,41,41,36,5,0,0,0,0,33,8,0,0,0,0,1,0,0,0,
Nathan Veloz,37180,DI,N ILLINOIS,1,0,0,,0,0,254,,60.9,70.2,58.9,61.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,
Lyle Tuiloma,37214,DI,COLORADO,1,0,0,,0,0,143,,39.0,0.0,59.6,,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Joshua Allen,37227,CB,MIAMI OH,10,7,0,62.9,0,1,221,60.0,61.1,38.8,,65.2,51.6,0,0,0,72,20.5,9,3,3,113.5,22,0,97,3,278,505,4,0,0,4,0,158,501,0,227,243,9,28,35,0,2,336,135,15.3
Stephen Amoako,37267,CB,LA MONROE,9,3,0,66.7,0,0,209,46.8,48.8,85.7,62.0,52.1,55.7,0,2,0,60,18.2,4,3,1,132.1,16,0,53,2,130,293,22,0,0,22,0,0,271,10,153,216,3,15,24,2,2,269,128,16.8
Dion Henrique,37273,CB,NEW MEX ST,3,0,0,33.3,0,0,242,59.1,59.8,71.7,,60.7,74.2,0,0,0,43,0.0,0,0,0,81.9,1,0,0,16,8,17,0,0,0,0,0,0,17,0,9,0,0,1,3,0,0,43,4,43.0
Shy Tuttle,37279,DI,TENNESSEE,7,0,3,,0,0,307,61.8,70.9,81.3,65.1,69.5,45.6,0,5,0,,14.3,1,0,0,0.0,0,0,0,0,0,205,205,16,184,0,5,0,0,93,112,0,4,6,0,5,0,0,0,
Christian Gibson,37280,S,NEW MEX ST,1,0,0,,0,0,242,60.0,68.6,69.9,,64.5,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,1,5,1,0,0,1,0,2,4,0,4,1,1,1,0,0,0,0,0,
Nafees Lyon,37319,CB,CHARLOTTE,8,2,0,57.9,0,0,136,59.4,60.2,82.1,54.1,65.3,60.1,0,1,0,28,22.2,4,1,1,74.2,11,0,8,70,96,153,0,0,0,0,0,0,153,4,53,75,3,12,19,1,0,109,43,9.9
Stedman Lucas,37320,ED,CHARLOTTE,2,0,0,,0,0,136,,70.1,73.5,64.2,65.7,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,0,0,10,0,0,0,6,4,0,1,1,0,1,0,0,0,
Trevon Sanders,37329,DI,TROY,11,3,0,,0,0,318,,68.0,29.8,62.7,71.9,36.6,0,5,0,,18.8,3,0,2,0.0,0,1,0,0,0,280,280,151,129,0,0,0,0,139,141,0,9,10,0,6,0,0,0,
Justin Nunez,37371,DI,COLO STATE,1,0,0,,0,0,144,,60.4,70.4,59.6,60.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,
Michael Holmes,37385,ED,CHARLOTTE,2,0,0,,0,0,136,61.4,52.9,70.2,55.6,53.0,23.9,0,0,0,,100.0,1,0,0,0.0,0,0,3,0,3,11,6,0,0,6,0,0,5,5,3,1,0,0,0,0,0,0,0,
Paul Swanson,37603,CB,ARK STATE,1,0,0,,0,0,113,62.0,62.9,70.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,3,6,0,0,0,0,0,0,6,0,3,6,0,0,0,0,0,0,0,
Cristian Garcia,37676,LB,FLORIDA,1,0,0,,0,0,163,,47.4,68.3,59.4,53.9,,0,0,0,,,0,0,0,0.0,0,0,5,0,0,5,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,
JaKevin Jackson,37871,CB,W MICHIGAN,2,0,0,,0,0,347,,53.5,72.3,,52.3,51.4,0,0,0,,33.3,1,0,0,0.0,0,0,4,0,0,9,0,0,0,0,0,0,9,0,9,5,1,2,0,0,0,0,0,
Robert Ruiz,37949,WR,COLO STATE,1,0,0,,0,0,144,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Ron Brown,37951,G,N ILLINOIS,2,0,0,,0,0,254,,51.9,71.4,57.4,57.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,1,7,0,0,0,0,6,2,0,0,0,0,0,0,0,0,
Samuel Oyenuga,37992,CB,NEW MEX ST,2,0,0,100.0,0,0,242,60.2,61.8,77.7,,65.2,81.9,0,0,0,42,0.0,0,0,0,158.3,5,0,3,70,29,75,0,0,0,0,0,0,75,0,46,2,4,7,5,0,1,67,23,13.4
Yoshoub Timms,37996,DI,MINNESOTA,10,3,0,100.0,1,0,225,60.7,58.1,0.0,63.2,59.6,75.9,2,1,0,3,0.0,0,0,2,79.2,1,1,0,0,2,133,133,32,99,0,2,0,0,74,57,0,4,3,1,4,0,3,2,3.0
Ja'karri Thomas,38000,LB,VANDERBILT,11,7,0,86.7,0,0,333,50.4,63.2,84.6,63.9,71.2,87.1,0,2,0,21,2.4,1,0,0,126.4,13,0,401,0,186,425,14,0,0,14,0,1,411,24,215,9,15,34,15,2,1,135,78,10.4
Roland Ladipo,38041,CB,AIR FORCE,9,9,0,49.1,0,3,101,55.6,64.8,82.5,54.5,88.9,81.0,0,0,1,49,5.6,2,5,4,97.3,26,0,108,262,191,389,15,0,0,15,0,0,374,7,191,4,7,25,53,0,5,391,92,15.0
Mackenro Alexander,38042,CB,IOWA STATE,1,0,0,,0,0,193,,64.3,74.6,,65.6,74.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,9,9,0,1,0,0,0,0,0,
Lester Thomas,38045,CB,FAU,4,0,0,100.0,0,0,165,46.1,53.7,79.3,,68.8,83.9,0,0,0,10,0.0,0,0,0,102.8,3,0,2,0,9,39,0,0,0,0,0,4,39,0,30,33,1,6,3,0,0,26,17,8.7
Elijah Mitchell,38075,CB,NEVADA,11,3,0,61.0,0,0,239,51.9,50.8,86.1,58.4,46.1,46.4,0,0,1,30,23.9,11,3,0,85.7,25,0,48,549,222,630,14,0,0,14,0,10,616,2,406,6,6,32,41,0,1,343,82,13.7
Terry Richardson,38085,CB,MARSHALL,11,0,0,63.0,0,0,214,59.2,63.3,89.8,55.5,79.9,79.2,0,0,2,43,5.0,1,2,0,93.6,29,0,12,1,256,465,8,0,0,8,0,6,457,4,205,438,8,19,46,0,3,390,274,13.4
Rahmel Dockery,38138,ST,OREGON ST,1,0,0,,0,0,265,60.0,62.9,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Michael Blazevich,38169,S,TOLEDO,3,0,0,,0,0,316,50.3,51.4,73.1,,60.0,,0,0,0,,,0,0,1,0.0,0,0,6,0,17,20,0,0,0,0,0,10,20,0,3,4,0,0,0,0,0,0,0,
Davon Durant,38217,LB,MARSHALL,8,3,0,83.3,0,0,214,72.6,67.1,0.0,72.1,60.0,75.5,3,3,0,17,6.7,2,1,2,92.4,5,0,207,1,95,263,51,0,0,51,0,0,212,44,124,3,10,25,6,6,0,37,28,7.4
Devontre'a Tyler,38223,LB,MARSHALL,12,9,0,64.3,0,0,214,50.8,53.3,85.5,48.5,58.6,46.5,1,3,0,26,22.8,13,0,0,86.3,9,0,551,0,227,564,9,0,0,9,0,0,555,48,289,3,24,35,14,4,0,103,110,11.4
Mark Meyers,38263,CB,TOLEDO,2,0,0,,0,0,316,62.9,63.7,70.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,8,4,8,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,
Cedric Dozier,38267,CB,KANSAS ST,4,0,0,66.7,1,0,199,61.9,62.5,77.0,58.3,65.3,80.5,0,0,0,82,0.0,0,1,1,146.8,6,0,0,55,36,55,0,0,0,0,0,0,55,1,18,0,2,5,9,0,1,143,50,23.8
Dalton Santos,38298,LB,LA TECH,12,3,0,87.5,0,1,208,50.6,57.1,32.1,67.5,62.5,70.2,0,4,0,37,13.2,5,1,2,158.3,14,2,355,0,173,375,3,0,0,3,0,0,372,28,174,16,20,30,16,6,2,207,193,14.8
Barry Sanders,38317,HB,OKLA STATE,2,0,0,,0,0,262,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
DaQuan Hawkins-Muckle,38327,DI,GEORGIA,7,5,0,,0,0,173,61.1,69.3,82.5,53.2,73.6,71.4,0,1,0,,10.5,2,0,0,0.0,0,0,0,0,0,185,185,68,79,0,38,0,0,76,109,0,8,12,0,1,0,0,0,
Trey Edmunds,38329,HB,MARYLAND,1,0,0,,0,0,215,,52.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Bryson Echols,38330,CB,ARIZONA ST,8,0,0,73.3,0,0,110,36.3,40.1,78.5,59.1,65.9,66.6,0,1,0,87,16.7,1,0,2,154.9,11,0,9,89,58,100,1,0,0,1,0,1,99,1,41,0,1,5,15,1,2,255,81,23.2
Desmond Frye,38338,S,TOLEDO,2,2,0,50.0,0,0,316,53.0,57.7,73.9,57.7,67.9,79.4,0,0,0,83,0.0,0,0,0,95.8,1,0,6,0,15,27,0,0,0,0,0,16,27,2,10,5,0,0,2,0,0,83,74,83.0
Aisea Tongilava,38375,ED,CAL,3,1,0,,0,0,130,60.9,33.5,75.1,,29.8,22.2,0,0,0,,66.7,2,0,0,0.0,0,0,2,0,3,15,12,0,0,12,0,0,3,0,12,1,0,0,0,0,0,0,0,
Kaodi Dike,38378,LB,CAL,2,1,0,50.0,0,0,130,53.5,56.8,68.4,,62.2,77.7,0,0,0,21,0.0,0,0,0,87.5,1,0,20,0,9,20,0,0,0,0,0,0,20,0,11,0,2,2,2,0,0,21,18,21.0
De'Zhon Grace,38389,CB,CAL,3,3,0,75.0,0,0,130,66.8,67.2,82.2,55.2,70.3,73.4,0,1,0,9,10.0,1,0,0,77.1,3,0,15,1,51,84,36,0,0,36,0,0,48,6,27,32,3,6,4,1,0,12,8,4.0
Tyler Johnson,38402,ED,WISCONSIN,2,0,0,,0,0,349,,58.0,76.6,63.2,54.6,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,18,18,0,0,18,0,0,0,8,10,0,0,0,0,1,0,0,0,
Hakeem Allonce,38403,DI,CINCINNATI,1,0,0,,0,0,138,,68.7,69.3,,65.9,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,
Kimoni Fitz,38409,ED,CINCINNATI,12,6,0,,0,0,138,68.3,62.8,87.6,54.7,64.8,82.7,1,12,0,,3.1,1,0,0,0.0,0,3,7,0,7,517,510,0,6,437,67,0,7,247,263,0,22,25,0,16,0,0,0,
Evan Bondoc,38412,CB,WISCONSIN,1,0,0,100.0,0,0,349,57.3,57.3,75.0,59.7,60.0,27.4,0,0,0,6,100.0,1,0,0,87.5,2,0,1,0,5,9,0,0,0,0,0,1,9,1,3,7,0,0,2,0,0,10,1,5.0
Austin Gerard,38419,S,HAWAII,6,0,0,50.0,0,0,180,64.8,58.4,78.6,54.9,41.4,23.7,0,0,0,16,75.0,3,0,0,77.1,1,0,11,0,49,75,0,0,0,0,0,49,75,4,22,15,0,1,2,0,0,16,3,16.0
Michael Wroblewski,38420,LB,MICHIGAN,5,3,0,,0,0,222,61.9,60.9,76.1,66.3,57.2,80.9,0,1,0,,0.0,0,0,0,0.0,0,0,40,0,8,41,1,0,0,1,0,0,40,4,29,0,2,3,0,1,0,0,0,
Linden Stephens,38426,CB,CINCINNATI,12,4,0,56.3,0,0,138,70.7,70.6,85.0,57.8,66.0,79.7,0,0,2,23,8.1,3,7,6,53.2,27,0,51,605,313,660,1,0,0,1,0,0,659,2,345,2,6,30,48,0,0,249,92,9.2
Nygel Edmonds,38431,ST,CAL,1,0,0,,0,0,130,,60.0,60.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Chris Burton,38436,DI,CINCINNATI,8,3,0,,0,0,138,61.8,66.8,82.1,57.6,67.8,71.0,0,2,0,,5.9,1,0,0,0.0,0,1,0,0,0,192,192,24,152,8,8,0,0,75,117,0,13,13,0,3,0,0,0,
Sheldon Doss,38442,ST,CINCINNATI,1,0,0,,0,0,138,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kalen Hicks,38445,CB,HAWAII,2,1,0,,0,0,180,60.9,63.6,68.3,,60.0,74.8,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,2,4,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,
Marloshawn Franklin Jr.,38448,CB,CAL,12,2,0,50.8,1,0,130,54.4,52.1,0.0,76.3,49.4,53.3,0,0,0,59,20.0,11,4,8,104.5,31,1,69,705,383,787,2,0,0,2,0,9,785,0,404,1,6,42,61,1,5,479,152,15.5
Bryan Mone,38461,DI,MICHIGAN,9,2,1,,0,0,222,,64.9,22.8,59.6,69.0,78.3,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,117,117,8,102,3,4,0,0,51,66,0,5,7,0,0,0,0,0,
Kory Rasmussen,38462,DI,HAWAII,13,5,1,,0,1,180,67.2,55.8,75.3,63.0,50.9,49.5,3,15,0,,13.2,5,0,2,0.0,0,1,1,0,0,607,606,389,201,1,15,0,1,251,356,0,20,28,0,19,0,0,0,
Ryan Beecher,38464,LB,STANFORD,1,0,0,100.0,0,0,300,62.0,64.5,69.4,59.5,63.2,76.9,0,0,0,4,0.0,0,0,0,83.3,1,0,12,0,8,13,0,0,0,0,0,0,13,1,4,1,0,1,1,0,0,4,0,4.0
Calvin Chandler,38465,S,STANFORD,1,0,0,0.0,0,0,300,85.0,77.2,74.1,59.5,60.0,76.4,0,0,0,,0.0,0,2,0,39.6,0,0,1,0,11,19,0,0,0,0,0,17,19,1,7,1,0,1,2,0,0,0,0,
Casey Toohill,38472,ED,STANFORD,12,3,0,66.7,0,0,300,73.1,67.0,50.9,62.6,64.4,79.1,1,5,0,10,10.5,2,0,1,72.9,2,3,8,0,30,239,218,0,3,197,18,0,21,97,112,13,8,14,3,9,0,11,15,5.5
Aaron Garland,38482,LB,UCONN,2,0,0,100.0,0,0,146,62.8,51.5,68.4,,49.7,20.7,0,0,0,4,100.0,1,0,0,83.3,1,0,4,0,5,7,1,0,0,1,0,0,6,0,2,2,0,0,1,0,0,4,8,4.0
Rusty Becker,38486,DI,CAL,3,0,0,,0,0,130,,55.2,76.1,62.5,52.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,31,31,6,25,0,0,0,0,14,17,0,0,0,0,0,0,0,0,
Traveon Beck,38490,CB,CAL,5,0,0,60.0,1,0,130,30.2,36.6,77.1,,65.6,82.0,0,0,0,11,0.0,0,0,3,75.4,3,0,8,41,30,61,1,0,0,1,0,2,60,0,31,9,1,7,5,0,0,28,10,9.3
Jon Hicks,38494,LB,UCONN,1,0,0,,0,0,146,,66.0,68.2,,64.3,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,0,5,1,0,0,1,0,0,4,0,5,0,1,1,0,0,0,0,0,
Titus Booker,38495,CB,WISCONSIN,5,0,0,75.0,0,0,349,57.2,60.5,76.8,,72.8,79.3,0,0,0,10,0.0,0,0,1,132.3,3,0,2,55,36,60,0,0,0,0,0,1,60,0,24,1,2,4,4,0,1,27,13,9.0
Makani Kema-Kaleiwahea,38496,ED,HAWAII,13,8,0,75.0,1,0,180,52.1,53.0,13.4,63.5,51.6,70.0,7,25,0,15,13.2,5,0,6,81.3,3,2,4,0,5,638,630,0,6,566,58,0,8,291,342,4,19,25,4,34,0,16,26,5.3
Dejaun Butler,38497,CB,HAWAII,9,5,0,70.0,0,0,180,51.4,53.6,0.0,,59.2,48.0,0,0,0,35,23.5,8,1,2,145.8,7,0,42,58,56,229,2,0,0,2,0,117,227,0,173,10,4,21,10,0,1,130,35,18.6
Josh Drayden,38498,CB,CAL,10,3,0,63.4,1,0,130,49.9,52.4,83.7,,62.1,77.8,0,0,0,42,6.7,2,1,3,126.9,26,0,29,365,205,405,6,0,0,6,0,4,399,0,200,1,3,25,41,0,5,319,104,12.3
Viane Moala,38501,DI,HAWAII,11,1,0,,0,0,180,60.0,64.0,80.7,56.4,65.3,31.2,0,1,0,,25.0,3,0,0,0.0,0,0,5,0,0,170,165,7,152,0,6,0,5,58,112,0,7,8,0,1,0,0,0,
Jeremiah Pritchard,38502,LB,HAWAII,10,4,0,70.0,1,0,180,51.7,45.6,0.0,51.5,52.0,42.6,1,3,0,33,25.0,8,0,3,152.1,7,0,154,0,60,230,41,0,0,41,0,0,189,35,135,35,12,20,10,4,3,137,85,19.6
Jordan Watkins,38509,DI,STANFORD,12,1,0,,0,0,300,61.9,59.8,83.1,56.7,59.9,64.5,1,3,0,,20.0,2,0,0,0.0,0,2,1,0,2,208,207,99,103,0,5,0,1,120,86,0,8,7,0,6,0,0,0,
Samiuela Akoteu,38518,DI,HAWAII,12,4,1,,0,0,180,60.0,59.9,83.9,63.7,56.4,70.0,0,2,0,,5.9,1,0,0,0.0,0,1,1,0,0,215,214,77,133,1,3,0,1,86,129,0,8,12,0,3,0,0,0,
Austin Robinson,38520,CB,HOUSTON,5,0,0,100.0,0,0,182,75.1,75.6,74.8,68.7,62.1,78.3,1,0,0,1,0.0,0,0,0,79.2,1,1,13,0,17,30,0,0,0,0,0,10,30,3,10,7,3,2,1,2,0,1,0,1.0
Nick Vitale,38521,CB,UCONN,1,0,0,,0,0,146,62.7,63.3,68.1,,,,0,0,0,,,0,0,0,0.0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
Cortez Broughton,38524,DI,CINCINNATI,12,5,2,0.0,0,0,138,65.1,84.5,29.4,76.4,86.0,74.7,2,20,1,,4.9,2,0,3,0.0,0,2,0,0,3,494,494,65,389,8,32,0,0,250,241,0,24,34,1,24,0,0,0,
Matthew Adams,38526,LB,HOUSTON,10,10,0,71.4,0,2,182,61.8,67.4,83.1,60.6,71.9,49.2,5,2,0,60,16.9,14,0,0,121.5,15,2,573,1,313,649,26,0,0,26,0,7,623,68,268,40,37,59,21,9,1,222,168,14.8
Zach Wilson,38530,CB,HAWAII,5,0,0,50.0,0,0,180,51.8,52.8,74.6,,60.9,73.5,0,0,0,7,0.0,0,0,0,57.3,2,0,1,15,11,21,1,0,0,1,0,0,20,0,10,4,1,1,4,0,0,13,6,6.5
Frank Buncom,38532,CB,STANFORD,8,5,0,44.8,0,0,300,80.5,80.1,82.8,,70.0,57.7,0,0,1,41,20.0,4,4,0,58.3,13,0,14,325,190,342,0,0,0,0,0,0,342,0,152,3,4,11,29,0,1,151,84,11.6
Evan Weaver,38534,DI,CAL,11,4,0,,0,0,130,60.0,58.2,41.2,57.1,60.9,66.4,1,3,0,,7.7,1,0,1,0.0,0,2,0,0,0,176,176,0,0,102,74,0,0,94,82,0,4,8,0,6,0,0,0,
Chris Yaghi,38537,DI,CAL,1,0,0,,0,0,130,,63.0,73.9,57.7,64.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,18,18,7,11,0,0,0,0,7,11,0,0,0,0,0,0,0,0,
Rasheed Tynes,38538,LB,HOUSTON,1,0,0,,0,0,182,60.0,62.3,69.6,57.7,63.1,,0,0,0,,,0,0,0,0.0,0,0,6,0,1,6,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,
Meffy Koloamatangi,38539,ED,HAWAII,11,6,0,,0,0,180,64.4,71.0,86.6,59.7,74.2,75.7,2,10,0,,10.5,4,0,0,0.0,0,4,2,0,3,453,450,1,23,353,73,0,3,205,245,1,20,28,0,16,0,0,0,
Marquise Copeland,38540,DI,CINCINNATI,12,13,1,100.0,0,2,138,65.7,86.0,83.9,67.9,87.6,87.7,1,6,0,9,0.0,0,0,0,104.2,1,1,0,0,2,437,437,50,354,14,19,0,0,198,237,0,32,46,1,8,0,9,13,9.0
Mike Tyler,38541,ED,STANFORD,11,5,0,100.0,0,0,300,59.5,70.9,85.7,67.1,71.4,71.3,2,12,0,24,8.7,2,1,0,105.6,3,2,1,0,16,241,237,0,5,199,33,0,4,122,103,3,14,16,3,16,0,28,22,9.3
Jordan Kunaszyk,38548,LB,CAL,11,7,0,90.0,0,0,130,63.4,55.0,80.9,58.7,48.3,77.4,0,1,1,32,12.8,6,0,0,70.0,9,0,306,0,150,330,9,0,0,9,0,0,321,11,169,14,23,34,10,1,0,103,83,11.4
Lyndon Johnson,38557,ED,CINCINNATI,4,0,0,,0,0,138,60.0,68.5,78.1,65.1,66.6,73.8,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,71,71,4,51,12,4,0,0,45,26,0,1,3,0,3,0,0,0,
Folorunso Fatukasi,38558,DI,UCONN,12,10,0,,1,0,146,61.7,77.9,72.7,61.6,86.7,69.0,3,18,0,,13.3,6,0,1,0.0,0,3,1,0,2,740,738,64,334,15,325,0,2,413,325,0,26,29,0,24,0,0,0,
Cameron Doubenmier,38562,ST,HOUSTON,1,0,0,,0,0,182,,60.4,60.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Maurice Hurst,38563,DI,MICHIGAN,11,2,1,,0,0,222,69.4,89.0,31.0,85.9,83.9,61.1,8,21,0,,12.9,4,0,2,0.0,0,3,0,0,0,315,315,58,249,2,6,0,0,168,147,0,24,25,0,32,0,0,0,
Quenton Meeks,38566,CB,STANFORD,10,3,0,47.4,0,0,300,80.6,78.5,40.2,59.9,66.0,57.9,0,0,2,75,25.0,6,2,3,74.7,18,0,30,435,314,529,3,0,0,3,0,0,526,1,214,61,7,15,38,0,3,262,160,14.6
Alijah Holder,38567,CB,STANFORD,4,2,0,41.2,0,1,300,73.4,74.8,80.2,,75.1,83.5,0,0,0,15,0.0,0,3,1,70.2,7,0,10,137,96,149,1,0,0,1,0,1,148,0,53,0,5,8,17,0,1,58,14,8.3
Sheriden Lawley,38585,DI,UCONN,11,5,0,,0,0,146,62.7,61.6,78.5,55.1,61.7,31.0,0,1,0,,28.6,2,0,0,0.0,0,0,0,0,0,113,113,0,2,24,87,0,0,56,57,0,0,0,0,1,0,0,0,
Cameron Stapleton,38586,ED,UCONN,12,3,0,75.0,0,0,146,62.2,63.0,44.3,55.7,72.1,85.2,2,10,0,32,0.0,0,0,1,116.7,3,0,42,4,42,238,174,0,0,148,26,1,64,108,88,16,4,10,4,12,0,52,14,17.3
Eric Wilson,38587,LB,CINCINNATI,12,28,0,71.4,0,1,138,88.6,82.2,84.4,56.4,75.8,88.1,1,2,0,21,7.5,9,2,0,97.6,20,3,696,1,391,831,16,0,0,16,0,10,815,31,409,108,38,83,28,6,1,162,111,8.1
Tevarua Eldridge,38598,ED,HAWAII,9,1,0,,0,0,180,60.0,59.5,83.3,58.8,58.2,53.1,1,1,0,,21.4,3,0,0,0.0,0,0,1,0,0,222,221,0,3,165,53,0,1,88,134,0,7,10,0,2,0,0,0,
John Robinson IV,38601,CB,UCONN,8,0,0,33.3,0,0,146,66.9,66.9,78.5,,62.9,81.2,0,0,0,19,0.0,0,2,1,89.1,3,0,15,19,72,87,0,0,0,0,0,2,87,0,15,51,3,5,9,0,1,48,11,16.0
Mustafa Branch,38602,LB,STANFORD,12,1,0,73.3,0,0,300,52.4,54.0,83.4,83.8,45.4,28.3,0,6,1,27,40.0,10,0,0,74.3,11,0,199,1,111,237,17,0,0,17,0,0,220,25,101,20,11,14,15,6,0,140,101,12.7
Zach Hoffpauir,38604,CB,STANFORD,10,8,0,61.9,1,0,300,62.2,63.4,87.7,49.7,67.9,64.9,0,2,0,44,16.7,7,2,2,92.2,26,0,78,3,297,528,5,0,0,5,0,71,523,11,220,371,7,27,42,2,1,308,152,11.8
Luke Kaumatule,38612,DI,STANFORD,8,2,0,,0,0,300,60.0,59.2,77.9,54.8,62.0,75.8,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,74,74,8,42,1,23,0,0,41,33,0,1,3,0,2,0,0,0,
Malik Clements,38629,CB,CINCINNATI,12,11,0,50.0,0,0,138,62.8,65.2,81.5,56.3,68.5,85.5,0,1,0,32,3.6,1,0,0,105.6,6,0,93,8,111,243,11,0,0,11,0,53,232,3,129,77,10,16,12,1,1,98,13,16.3
Zeno Choi,38635,DI,HAWAII,13,3,0,,0,0,180,64.5,53.2,61.0,51.7,53.8,82.4,0,1,0,,0.0,0,0,1,0.0,0,0,5,0,3,344,339,33,126,157,23,0,5,129,212,0,10,14,0,1,0,0,0,
Kaimana Padello,38636,ED,HAWAII,6,0,0,,0,0,180,,69.1,76.3,62.8,70.2,73.9,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,29,29,0,0,24,5,0,0,21,8,0,2,1,0,3,0,0,0,
Ikem Okeke,38639,LB,HAWAII,4,0,0,,0,0,180,60.5,65.5,0.0,67.8,74.9,73.1,0,1,0,,0.0,0,0,1,0.0,0,0,14,0,4,14,0,0,0,0,0,0,14,2,8,0,1,1,0,1,0,0,0,
Ben Edwards,38641,S,STANFORD,12,4,0,54.2,0,0,300,53.2,59.4,83.7,57.1,73.4,73.2,0,0,1,43,10.0,3,1,0,86.1,13,0,90,0,208,367,0,0,0,0,0,150,367,2,157,127,5,23,24,0,2,164,79,12.6
