player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tyler Roberts,17293,ED,TROY,11,6,1,100.0,0,1,318,90.6,88.9,72.7,83.9,77.7,88.0,11,22,0,5,4.2,2,0,1,79.2,2,8,48,0,29,536,473,0,1,470,2,0,63,220,287,15,39,40,2,41,0,6,6,3.0
Pierre Romain,17301,CB,S DIEGO ST,10,1,0,33.3,0,0,284,71.2,72.1,77.6,,69.0,61.8,0,0,0,15,14.3,1,1,0,44.4,2,0,2,72,41,76,0,0,0,0,0,1,76,0,35,1,1,5,6,0,0,21,3,10.5
J.J. Whittaker,17302,CB,S DIEGO ST,12,5,0,56.9,0,0,284,71.7,72.9,42.4,65.9,75.5,78.7,1,1,3,52,7.0,3,6,10,66.8,37,0,51,629,364,695,1,0,0,1,0,12,694,9,322,2,12,35,65,2,1,490,179,13.2
Demond Smith,17312,S,GA TECH,11,10,0,63.6,0,0,176,70.2,65.9,84.5,64.1,58.0,60.2,1,0,0,37,17.9,12,1,0,94.3,14,0,182,3,251,513,12,0,0,12,0,262,501,5,257,54,14,45,22,1,1,127,69,9.1
Matthew Baney,17314,LB,PENN STATE,4,0,0,100.0,0,0,266,56.2,52.5,73.7,,54.6,73.1,0,0,0,17,,0,0,0,118.8,1,0,16,0,15,18,2,0,0,2,0,0,16,0,3,0,0,0,1,0,0,17,6,17.0
Ben Kline,17320,LB,PENN STATE,1,0,0,,0,0,266,,53.4,68.4,,56.3,,0,0,0,,,0,0,0,0.0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,
Ronnie Harris,17338,CB,STANFORD,10,3,0,55.8,1,0,300,81.3,79.8,85.3,,65.7,66.3,0,0,0,36,12.5,5,11,2,85.9,29,0,40,537,334,589,2,0,0,2,0,1,587,0,255,9,7,32,52,0,1,386,119,13.3
Sam Yules,17339,LB,STANFORD,1,0,0,,0,0,300,61.6,62.9,68.4,,,,0,0,0,,,0,0,0,0.0,0,0,3,0,4,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,
Nate Lohn,17340,DI,STANFORD,6,1,0,,0,0,300,,65.4,78.7,61.8,65.6,50.6,1,2,0,,25.0,1,0,0,0.0,0,1,0,0,0,88,88,16,60,1,11,0,0,56,32,0,3,2,0,4,0,0,0,
Todd Hunt,17342,DI,FRESNO ST,12,15,1,,0,0,169,67.9,58.2,86.4,63.9,52.4,84.0,4,14,0,,1.9,1,0,0,0.0,0,3,0,0,0,753,753,96,336,19,302,0,0,314,439,0,29,37,0,21,0,0,0,
Kaylyn Ayers,17368,ED,IDAHO,12,0,0,,0,2,185,66.8,69.9,55.5,56.5,74.8,72.3,1,3,0,,10.0,2,0,1,0.0,0,2,0,0,2,270,270,1,28,208,33,0,0,102,166,0,14,18,0,6,0,0,0,
Lance McDowdell,17369,DI,UCF,12,9,1,,0,0,323,60.0,68.0,19.8,59.4,75.4,65.2,1,5,0,,6.7,2,0,4,0.0,0,0,0,0,0,500,500,80,409,0,11,0,0,220,280,0,17,19,0,6,0,0,0,
D.J. Johnson,17373,DI,TROY,10,1,0,,0,0,318,60.0,53.1,79.0,57.3,50.9,77.0,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,121,121,2,103,0,16,0,0,54,67,0,4,6,0,2,0,0,0,
Carnell Simon,17375,ED,TROY,10,1,1,,0,0,318,63.6,52.5,84.6,54.2,49.0,41.6,0,0,0,,20.0,2,0,0,0.0,0,0,8,0,17,143,134,0,0,126,8,0,9,45,81,1,3,7,0,0,0,0,0,
Christian Heyward,17387,DI,S DIEGO ST,10,6,1,,0,1,284,90.8,73.4,43.5,66.8,68.4,65.6,7,6,0,,11.5,3,0,2,0.0,0,2,11,0,1,392,381,235,143,1,2,0,11,216,175,0,16,17,0,15,0,0,0,
Domonique Noble,17400,LB,GA TECH,8,3,0,60.0,0,0,176,52.6,57.9,80.2,62.5,61.1,48.5,1,5,0,23,20.8,5,0,0,81.3,3,0,116,0,40,128,8,0,0,8,0,0,120,16,72,4,9,16,5,6,0,35,34,11.7
Craig Jones,17415,LB,STANFORD,4,1,0,100.0,0,0,300,56.0,49.3,74.5,53.5,50.8,79.2,0,0,0,14,0.0,0,0,0,100.0,2,0,22,0,12,24,0,0,0,0,0,0,24,5,7,2,1,2,2,0,0,16,2,8.0
Kelton Brackett,17420,CB,UMASS,7,4,0,58.8,0,0,216,57.1,57.4,83.9,46.2,61.6,68.3,0,1,2,71,16.1,5,3,4,78.9,20,0,64,405,234,477,5,0,0,5,0,2,472,10,233,1,4,22,34,1,1,347,144,17.4
Domenic Spencer,17450,LB,UCF,12,15,0,84.2,0,0,323,46.3,64.8,86.8,60.2,74.4,88.6,1,5,0,58,5.3,5,1,0,156.5,16,2,605,0,251,629,1,0,0,1,0,0,628,39,339,23,44,74,19,8,3,229,163,14.3
Lamarcus Farmer,17454,CB,TROY,12,7,0,60.0,0,0,318,73.8,77.7,84.5,58.3,86.5,85.5,0,0,3,48,5.5,3,6,3,58.4,24,0,38,483,239,529,7,0,0,7,0,1,522,1,289,0,14,45,40,0,0,361,84,15.0
Lonnie Gosha,17455,DI,TROY,12,8,0,,0,0,318,65.3,52.1,64.7,55.7,49.7,66.8,0,8,0,,8.0,2,0,1,0.0,0,0,0,0,1,469,469,34,373,2,60,0,0,181,287,0,10,15,0,8,0,0,0,
Montres Kitchens,17458,S,TROY,12,6,0,63.3,0,1,318,51.9,57.6,87.4,57.5,65.2,58.4,0,0,2,38,18.6,16,2,1,80.1,19,0,126,1,339,728,4,0,0,4,0,540,724,2,387,57,18,64,30,0,2,222,57,11.7
Jake Fely,17463,LB,S DIEGO ST,11,11,1,86.7,0,3,284,52.8,78.0,0.0,72.8,90.4,77.4,5,15,0,35,10.1,7,1,5,143.2,13,5,465,0,173,559,77,0,0,77,0,0,482,124,262,17,34,51,15,25,3,133,123,10.2
Kodi Whitfield,17489,S,STANFORD,12,3,0,62.5,0,1,300,67.9,69.5,88.7,69.6,69.1,67.0,0,2,1,70,18.2,8,2,0,110.2,25,1,84,9,431,763,14,0,0,14,0,442,749,5,327,214,14,33,40,3,4,318,162,12.7
Suli Faletuipapai,17494,DI,FRESNO ST,3,0,0,,0,0,169,,58.7,72.9,61.4,56.9,71.3,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,0,0,21,0,0,9,12,0,1,1,0,1,0,0,0,
Kyrian Obidiegwu,17496,ED,FRESNO ST,3,1,0,,0,0,169,64.5,69.2,76.9,59.5,67.4,79.3,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,3,16,11,0,0,11,0,0,5,2,11,3,0,2,0,0,0,0,0,
Collins Mauldin,17503,ED,CLEMSON,2,0,0,,0,0,140,,61.3,72.8,56.6,63.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,12,12,0,4,7,1,0,0,4,8,0,0,0,0,0,0,0,0,
Darrin Reddick,17527,S,TROY,12,1,0,42.9,0,0,318,65.4,61.8,83.6,63.9,50.1,45.2,0,0,0,49,26.1,6,2,0,109.2,6,1,90,20,193,337,4,0,0,4,0,155,333,6,138,68,6,16,14,1,2,107,29,17.8
Josh Burnham,17528,CB,TROY,5,0,0,100.0,0,0,318,59.1,60.3,73.4,,62.6,,0,0,0,12,,0,0,0,116.7,1,0,4,16,14,22,0,0,0,0,0,1,22,0,8,1,0,0,1,0,0,12,0,12.0
Jon Sanchez,17534,ED,S DIEGO ST,12,4,1,,0,0,284,64.4,65.6,85.5,57.4,67.3,85.2,2,9,0,,3.7,1,0,0,0.0,0,4,38,0,17,618,580,9,167,196,208,0,38,314,287,0,20,22,0,15,0,0,0,
Jabari Hunt,17545,DI,GA TECH,8,1,0,,0,0,176,61.0,52.2,50.0,55.2,51.2,51.8,3,1,0,,20.0,3,0,1,0.0,0,0,0,0,1,256,256,20,230,2,4,0,0,136,119,0,7,11,0,4,0,0,0,
Ra'Chard Pippens,17564,CB,STANFORD,1,0,0,100.0,0,0,300,51.7,50.2,67.8,,,,0,0,0,36,,0,0,0,158.3,1,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,36,25,36.0
Sam Shober,17565,ED,STANFORD,4,0,0,100.0,0,0,300,54.2,61.8,78.8,66.0,61.3,74.9,1,1,0,17,0.0,0,0,0,118.8,1,1,6,0,8,43,36,0,0,36,0,0,7,22,13,1,2,2,1,3,0,17,11,17.0
Connor Healy,17570,LB,AIR FORCE,9,6,0,50.0,0,0,101,61.6,70.1,85.2,61.3,73.7,90.2,5,2,0,21,0.0,0,1,0,68.4,6,2,364,0,132,369,2,0,0,2,0,0,367,72,165,3,16,22,12,9,0,71,52,11.8
Daniel Pond,17592,LB,AUBURN,1,0,0,,0,0,115,,61.4,65.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
TeDarius Turner,17602,CB,ARK STATE,1,0,0,,0,0,113,61.8,61.8,68.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,3,4,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,
Raziel Velgis,17603,CB,ARK STATE,5,0,0,100.0,0,0,113,65.7,68.5,70.0,,67.0,80.0,0,0,1,17,0.0,0,0,0,118.8,1,0,17,0,10,25,0,0,0,0,0,0,25,0,15,8,1,4,1,0,1,17,18,17.0
Tres Houston,17604,WR,ARK STATE,1,0,0,0.0,1,0,113,70.5,72.5,68.8,,60.0,,0,0,0,,,0,0,7,39.6,0,0,0,3,3,4,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,
Zack Bullock,17606,ED,USF,12,2,1,62.5,0,0,327,61.3,58.1,88.4,59.2,53.9,48.4,3,20,0,29,20.0,6,1,0,97.9,5,2,40,0,42,567,527,0,1,445,81,0,40,269,256,0,17,22,8,25,0,84,61,16.8
Denzel Devall,17645,ED,ALABAMA,12,6,1,100.0,0,0,103,71.4,73.3,87.7,62.8,74.0,77.7,1,12,0,6,5.6,1,0,0,85.4,2,2,15,1,53,399,380,0,0,341,39,0,19,165,181,3,11,11,2,15,0,9,10,4.5
Alex Hansen,17651,DI,AIR FORCE,12,8,3,100.0,1,1,101,65.4,74.4,56.1,74.8,69.9,78.7,9,15,0,17,4.8,2,0,2,158.3,2,7,3,0,5,686,683,1,44,122,516,0,3,350,331,0,32,32,2,31,1,31,16,15.5
Gavin McHenry,17652,CB,AIR FORCE,1,0,0,50.0,0,0,101,57.0,62.2,73.3,,67.0,79.8,0,0,0,31,0.0,0,1,0,95.8,1,0,17,22,12,40,0,0,0,0,0,0,40,0,28,1,3,4,2,0,0,31,2,31.0
Aaron Krah,17656,CB,APP STATE,2,0,0,100.0,0,0,108,41.0,42.9,72.9,,60.5,,0,0,0,43,,0,0,0,118.8,2,0,0,16,9,18,0,0,0,0,0,2,18,0,9,0,0,0,2,0,0,57,20,28.5
Carlutorbantu Zaramo,17660,DI,BALL ST,8,4,0,,0,0,117,60.0,55.0,81.3,57.5,52.9,76.4,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,133,133,55,78,0,0,0,0,61,72,0,3,2,0,1,0,0,0,
Keenan Noel,17664,DI,BALL ST,11,4,4,,0,0,117,63.8,61.5,82.3,62.5,54.9,78.5,0,2,0,,0.0,0,0,0,0.0,0,1,1,0,0,189,188,38,74,31,45,0,1,104,85,0,2,3,0,3,0,0,0,
Ben Ingle,17665,LB,BALL ST,12,20,0,76.3,0,1,117,64.1,64.2,88.3,66.2,60.4,86.2,1,7,1,39,6.5,6,3,0,110.3,29,1,651,0,315,722,5,0,0,5,0,1,717,43,364,65,27,67,38,9,2,347,191,12.0
Justin Garrett,17674,LB,AUBURN,11,8,0,57.9,0,0,115,60.0,57.0,53.9,69.0,51.8,60.7,3,4,2,71,15.6,7,1,1,48.5,11,2,408,3,251,541,82,0,0,82,0,2,459,38,252,46,17,30,19,9,0,172,117,15.6
C.J. Garye,17683,LB,USF,3,3,0,80.0,0,0,327,48.6,60.4,79.7,56.0,75.5,64.1,0,0,0,16,11.1,1,0,0,103.3,4,0,85,0,49,97,7,0,0,7,0,0,90,4,44,5,3,5,5,0,0,44,37,11.0
Anthony Swain,17693,LB,SO MISS,10,4,1,100.0,0,0,296,63.1,66.7,0.0,57.7,73.0,73.2,0,1,0,15,13.3,4,0,2,104.2,5,0,182,1,82,221,18,0,0,18,0,0,203,13,126,20,13,22,5,1,0,45,41,9.0
Kalon Baker,17717,CB,AIR FORCE,5,0,0,64.7,0,0,101,59.3,61.3,80.8,,66.2,78.3,0,0,1,28,6.7,1,0,0,108.2,11,0,16,194,97,211,0,0,0,0,0,0,211,0,114,1,4,14,17,0,2,153,32,13.9
Stephen Burns,17722,DI,APP STATE,12,2,0,,0,0,108,79.6,72.7,44.4,61.7,76.8,91.2,1,3,0,,27.3,3,0,1,0.0,0,1,1,0,1,177,176,165,8,1,2,0,1,108,68,0,6,6,0,5,0,0,0,
Osvaldo Sombo,17723,ED,APP STATE,12,3,1,42.9,0,0,108,68.6,67.5,88.5,71.4,59.4,56.3,0,6,0,23,19.2,5,0,0,52.4,6,3,25,3,83,337,295,0,0,295,0,5,42,88,166,9,12,18,14,9,0,49,19,8.2
Michael Ayers,17728,ED,BALL ST,12,10,0,88.9,0,0,117,48.5,55.0,76.7,54.9,58.0,80.4,3,5,0,28,7.4,4,0,1,113.9,8,2,9,0,51,673,630,0,11,588,31,0,43,248,374,34,26,40,9,10,0,102,74,12.8
Charleston Girley,17739,CB,ARK STATE,10,7,0,93.3,0,0,113,64.7,65.2,80.3,81.2,61.3,64.9,1,1,0,21,13.9,5,0,0,142.1,14,2,206,1,192,375,11,0,0,11,0,0,364,7,176,157,12,24,15,4,3,129,115,9.2
Rocky Hayes,17740,CB,ARK STATE,12,3,0,45.8,0,0,113,70.5,72.9,86.0,55.5,81.2,54.1,1,1,6,61,19.6,10,3,2,42.7,27,0,51,615,424,710,4,0,0,4,0,15,706,10,276,25,16,38,59,2,3,355,210,13.1
Demetrius Hill,17743,DI,USF,12,5,3,0.0,0,2,327,86.9,69.2,68.0,62.2,66.5,77.6,6,8,1,,18.5,5,0,1,0.0,0,3,2,0,21,425,423,0,2,385,36,0,2,241,163,0,16,17,2,17,0,0,0,
Cody Temple,17753,DI,USC,9,3,0,,0,0,326,,53.8,30.0,56.7,55.5,33.9,0,1,0,,20.0,1,0,1,0.0,0,0,0,0,0,131,131,90,29,1,11,0,0,70,61,0,1,1,0,1,0,0,0,
Lamar Dawson,17755,LB,USC,8,5,0,75.0,0,1,326,58.9,65.9,82.7,61.0,71.5,69.3,0,7,0,66,10.3,3,1,0,116.9,15,0,221,0,122,235,1,0,0,1,0,4,234,18,95,9,13,21,20,7,1,171,105,11.4
Demarcus Hodge,17783,DI,ARKANSAS,12,2,0,,0,0,111,36.0,72.1,67.4,79.0,69.2,69.9,1,7,0,,8.3,2,0,1,0.0,0,1,0,0,0,368,368,253,115,0,0,0,0,159,209,0,19,20,0,9,0,0,0,
Davyon McKinney,17787,S,ARKANSAS,6,0,0,100.0,0,0,111,52.6,51.3,77.2,,55.0,79.6,0,0,0,15,0.0,0,0,0,158.3,2,0,0,0,16,27,6,0,0,6,0,16,21,0,11,5,0,2,2,0,1,27,4,13.5
Dexter Walker,17791,ED,AIR FORCE,8,3,1,75.0,0,1,101,67.4,62.5,51.2,57.6,60.0,86.6,3,2,0,21,0.0,0,0,1,97.9,6,0,48,12,100,302,188,0,0,186,2,0,114,54,148,54,8,13,8,5,0,64,14,10.7
Kristov George,17792,ED,AIR FORCE,4,0,0,0.0,0,0,101,49.5,53.0,75.7,57.3,63.8,75.1,0,0,0,,0.0,0,0,0,39.6,0,0,4,0,9,20,9,0,0,9,0,0,11,3,8,7,1,1,1,0,0,0,0,
D.J. Ward,17799,LB,APP STATE,6,2,0,75.0,0,0,108,53.1,55.6,74.6,56.6,61.7,83.3,0,0,0,12,0.0,0,0,0,133.3,3,0,41,0,24,45,1,0,0,1,0,3,44,3,18,0,4,7,4,0,1,28,14,9.3
Julian Jackson,17806,DI,BALL ST,12,1,2,,0,0,117,65.2,61.3,83.6,59.4,58.8,78.7,0,2,0,,7.1,1,0,0,0.0,0,0,1,0,0,256,255,80,174,0,1,0,1,113,143,0,8,12,0,2,0,0,0,
Avery Bailey,17808,LB,BALL ST,5,3,0,100.0,0,0,117,45.7,57.6,85.2,56.9,72.1,73.0,0,0,0,16,15.0,3,0,0,104.8,7,0,51,1,61,187,43,0,0,43,0,1,144,6,120,91,8,14,7,0,0,64,47,9.1
Chris Stone,17826,ED,ARK STATE,12,5,3,50.0,1,0,113,71.8,74.0,73.7,61.9,77.7,68.8,8,28,1,-3,10.5,4,0,1,16.7,1,2,10,0,0,629,619,0,59,499,61,0,10,396,233,0,25,29,2,38,0,-3,1,-3.0
James Hamilton,17828,DI,USF,12,9,0,,0,1,327,61.5,74.3,47.7,59.9,82.3,60.7,0,13,0,,10.3,3,0,2,0.0,0,2,2,0,0,503,501,11,457,0,33,0,2,252,251,0,14,17,0,15,0,0,0,
Tashon Whitehurst,17829,LB,USF,10,5,0,72.2,0,0,327,37.2,51.2,83.6,77.8,61.0,60.2,1,4,0,30,14.8,4,0,0,125.7,13,1,240,6,148,298,19,0,0,19,0,6,279,29,121,27,7,18,18,6,1,194,70,14.9
Jamie Byrd,17830,S,USF,12,13,0,57.4,0,2,327,68.0,73.9,62.8,74.3,79.0,66.1,3,10,3,33,18.3,17,2,2,55.5,35,5,204,23,375,810,60,0,0,60,0,32,750,78,357,491,38,63,61,18,1,302,213,8.6
Joshua Posley,17847,ED,BALL ST,12,8,1,100.0,0,1,117,62.0,76.3,87.7,80.2,67.2,75.9,6,25,0,8,12.1,7,0,0,95.8,2,3,5,0,8,692,687,0,17,496,174,0,5,339,345,0,37,43,2,34,0,14,22,7.0
Trevor Kelly,17857,DI,CAL,11,1,0,,0,0,130,63.4,61.1,30.2,62.2,60.4,58.4,1,3,0,,14.3,1,0,1,0.0,0,1,0,0,2,144,144,36,108,0,0,0,0,60,82,0,4,5,0,5,0,0,0,
Osazuwamen Igbinosun,17868,ED,BALL ST,12,2,0,,0,0,117,63.8,60.5,18.4,68.7,55.0,43.7,7,15,0,,21.4,3,0,3,0.0,0,1,0,0,2,335,335,71,29,173,62,0,0,191,142,0,8,9,0,23,0,0,0,
Kris Frost,17874,LB,AUBURN,12,19,0,69.2,0,0,115,76.3,76.8,58.2,53.5,74.5,89.5,1,3,2,23,4.5,4,2,1,59.1,18,0,647,4,331,724,26,2,0,24,0,25,698,23,370,22,28,66,26,4,0,196,115,10.9
Grant Campbell,17877,LB,BAYLOR,12,19,0,71.0,0,0,118,68.3,63.0,38.0,58.1,60.6,68.8,2,9,0,19,12.9,13,0,3,96.2,22,3,808,0,400,870,30,0,0,30,0,0,840,65,405,32,38,69,31,14,1,180,152,8.2
Shawn Oakman,17881,ED,BAYLOR,11,5,0,,0,2,118,56.1,67.6,34.8,63.9,72.8,87.7,6,22,0,,8.3,3,0,4,0.0,0,4,0,0,0,693,693,0,43,333,317,0,0,360,333,0,26,28,0,32,0,0,0,
Terrell Burt,17882,S,BAYLOR,7,0,0,73.7,0,0,118,49.3,47.7,84.8,,42.6,46.9,0,1,1,37,26.3,5,0,0,122.9,14,0,16,0,104,217,0,0,0,0,0,91,217,0,113,110,3,14,19,1,2,211,61,15.1
Travis Pitzonka,17902,LB,BUFFALO,9,3,0,33.3,0,0,126,42.8,52.3,79.5,56.6,67.8,57.3,0,1,0,11,15.4,2,0,0,45.1,1,1,98,0,44,99,0,0,0,0,0,1,99,14,41,0,4,8,3,2,0,11,0,11.0
Clay Dawson,17903,DI,E MICHIGAN,12,5,0,,1,1,160,61.4,55.0,29.2,63.4,52.2,74.5,4,11,0,,11.4,5,0,4,0.0,0,5,0,0,0,603,603,0,4,446,153,0,0,242,361,0,25,34,0,20,0,0,0,
Joel Willis,17930,CB,CAL,1,0,0,100.0,0,0,130,60.0,43.8,69.7,60.0,60.0,,0,0,0,20,,0,0,0,118.8,1,0,0,0,1,3,1,0,0,1,0,0,2,1,1,2,0,0,1,0,0,20,3,20.0
Jalen Jefferson,17932,LB,CAL,11,8,1,68.0,0,0,130,67.1,57.3,46.8,73.8,45.7,61.5,3,2,1,49,16.7,10,2,1,92.8,17,2,359,1,212,454,56,0,0,56,0,3,398,23,219,35,24,42,25,7,1,224,188,13.2
Robinson Eugene,17935,ED,FAU,11,1,0,,0,0,165,58.4,64.0,56.9,58.1,68.2,59.6,2,3,0,,11.8,2,0,1,0.0,0,1,4,0,1,311,307,0,4,214,89,0,4,132,178,0,12,14,0,6,0,0,0,
Terrell Stanley,17954,DI,E CAROLINA,12,3,1,,1,1,156,65.3,63.0,50.2,71.7,55.4,56.9,2,14,0,,13.2,5,0,3,0.0,0,4,3,0,0,558,555,59,246,2,248,0,3,256,302,0,30,30,0,20,0,0,0,
Domonique Lennon,17956,S,E CAROLINA,10,2,0,37.5,0,0,156,59.2,57.6,0.0,,63.0,39.8,0,0,0,22,20.8,5,1,2,97.4,3,0,55,11,82,208,1,0,0,1,0,130,207,0,126,11,3,17,8,0,2,47,41,15.7
Okezie Alozie,17963,S,BUFFALO,12,11,0,68.2,0,2,126,91.4,82.5,83.6,79.7,66.8,74.6,1,9,2,20,11.8,9,4,0,69.7,30,4,506,2,352,807,63,0,0,63,0,2,744,62,393,234,28,56,44,14,1,234,187,7.8
Derrick Mitchell Jr.,17969,DI,FLORIDA ST,9,1,0,,0,0,167,,68.1,79.7,74.9,59.8,74.5,1,6,0,,20.0,1,0,0,0.0,0,0,0,0,0,112,112,17,91,0,4,0,0,54,58,0,2,3,0,7,0,0,0,
Puka Lopa,17999,ED,CAL,9,1,0,,0,0,130,,68.6,80.5,59.1,74.6,79.5,1,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,93,93,0,4,65,24,0,0,56,37,0,7,7,0,3,0,0,0,
Todd Barr,18000,ED,CAL,12,2,0,,0,0,130,60.0,59.2,83.2,62.1,54.2,66.1,1,6,0,,9.1,1,0,0,0.0,0,4,0,0,0,238,238,0,4,177,57,0,0,128,110,0,10,8,0,11,0,0,0,
Deion Williams,18007,ED,DUKE,12,10,0,0.0,0,0,154,68.5,62.8,90.4,52.2,66.5,77.7,3,8,0,,7.1,3,0,0,39.6,0,1,7,0,33,570,556,0,3,544,9,0,14,235,302,7,23,29,1,12,0,0,0,
Britton Grier,18008,ED,DUKE,12,1,0,,0,0,154,67.1,47.2,87.2,51.1,42.6,42.1,1,3,0,,33.3,5,0,0,0.0,0,1,4,0,6,342,338,0,3,325,10,0,4,148,188,0,7,9,0,5,0,0,0,
Jamal Palmer,18011,ED,BAYLOR,12,4,0,100.0,0,4,118,70.7,75.9,58.8,76.1,70.1,61.0,9,44,0,6,15.5,9,0,2,91.7,1,6,5,0,3,730,725,0,71,343,311,0,5,372,355,0,42,45,1,59,0,6,11,6.0
Darrian Dyson,18014,DI,FIU,10,4,1,0.0,0,0,166,65.8,59.3,58.3,56.0,58.1,56.6,0,2,0,,11.8,2,1,1,39.6,0,1,0,0,1,347,347,17,308,0,22,0,0,181,165,0,9,11,1,3,0,0,0,
Malachi Moore,18022,ED,BOSTON COL,10,1,0,,0,0,121,60.0,62.8,79.3,58.2,65.4,73.7,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,74,74,3,7,58,6,0,0,42,31,0,1,1,0,2,0,0,0,
Johnathon White,18030,DI,E CAROLINA,11,5,1,0.0,0,0,156,78.0,54.6,83.9,56.2,49.8,56.2,2,8,0,,17.1,6,0,0,39.6,0,2,0,0,1,459,459,9,59,104,287,0,0,213,245,0,24,24,1,12,0,0,0,
Kyril Threats,18039,LB,BUFFALO,8,2,0,,0,0,126,63.6,65.9,82.6,61.7,65.4,79.8,0,3,0,,0.0,0,0,0,0.0,0,0,18,0,4,103,84,0,0,84,0,0,19,51,48,1,2,3,0,3,0,0,0,
Jalen Williams,18045,S,E MICHIGAN,7,3,0,33.3,0,0,160,52.7,53.7,0.0,,60.1,71.2,0,0,0,22,11.8,2,0,1,100.0,1,0,28,0,31,106,0,0,0,0,0,72,106,0,75,6,3,12,3,0,1,22,0,22.0
David Davis,18055,DI,CAL,12,1,0,,0,0,130,,68.2,79.9,64.2,67.4,74.7,2,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,130,130,23,107,0,0,0,0,59,71,0,2,4,0,5,0,0,0,
Jonathan Johnson,18072,ED,CAL,9,3,0,,0,0,130,64.6,55.4,85.3,64.4,41.8,40.4,4,12,0,,22.7,5,0,0,0.0,0,4,0,0,1,346,346,0,3,190,153,0,0,186,159,0,13,14,0,20,0,0,0,
Mustafa Jalil,18075,DI,CAL,11,1,0,,0,1,130,60.0,65.7,60.3,59.9,69.1,65.9,0,2,0,,7.7,1,0,1,0.0,0,2,0,0,0,321,321,115,206,0,0,0,0,132,189,0,11,11,0,4,0,0,0,
Nathan Broussard,18079,LB,CAL,11,4,0,40.0,0,1,130,59.2,51.6,80.7,55.3,47.7,61.8,1,0,0,14,25.0,4,1,0,57.9,2,0,105,0,48,122,15,0,0,15,0,0,107,7,67,2,4,8,5,1,0,27,18,13.5
Jamie Cockey,18085,CB,DUKE,1,0,0,,0,0,154,,61.3,69.1,,60.8,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,5,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,
Luis Rosado,18089,LB,FIU,4,2,0,100.0,0,0,166,71.4,59.5,78.3,56.9,50.4,56.6,0,0,0,3,18.2,2,0,0,79.2,1,0,70,0,22,70,0,0,0,0,0,0,70,3,45,0,6,7,1,0,0,3,12,3.0
Zeek Bigger,18098,LB,E CAROLINA,12,20,1,72.4,0,0,156,29.1,44.2,87.0,61.5,58.3,44.6,2,8,0,32,20.5,24,0,0,114.4,21,1,780,0,356,829,1,0,0,1,0,0,828,53,420,48,41,73,29,11,1,282,198,13.4
Marqus Baker,18102,CB,BUFFALO,12,7,0,50.0,0,0,126,74.9,72.8,86.9,,59.0,64.9,0,0,0,54,11.0,8,11,2,88.9,42,0,82,654,427,835,8,0,0,8,0,2,827,0,408,89,23,58,84,0,4,591,198,14.1
Nick Gilbo,18104,LB,BUFFALO,12,26,0,66.7,0,1,126,79.2,84.2,89.1,62.6,77.9,74.2,6,6,1,22,10.5,14,1,0,67.5,16,3,844,0,365,854,2,0,0,2,0,0,852,71,418,8,55,93,24,15,0,157,63,9.8
Ray Tillman,18108,CB,E MICHIGAN,12,8,0,57.4,0,0,160,59.5,55.1,87.9,54.6,43.0,47.6,0,1,0,39,19.4,14,4,4,111.4,27,0,130,671,338,885,84,0,0,84,0,0,801,2,545,0,8,50,47,1,4,373,100,13.8
Luke Shawley,18133,DI,HAWAII,6,4,0,,0,0,180,62.8,62.3,81.2,63.1,58.7,71.4,3,5,0,,11.5,3,0,0,0.0,0,3,10,0,2,355,345,1,29,53,262,0,10,135,218,0,14,19,0,11,0,0,0,
